"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"doicount" ;"selfreferencecount" ;"wikipediacount" ;"naturecount" ;"comm_name"
31,366 ;10.502 ;1 ;1,995 ;10.151 ;65 ;10.694 ;55.369 ;13.6 ;21 ;12.636 ;13.18 ;672 ;436 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,368 ;11.12 ;3 ;1,530 ;12.65 ;66 ;12.061 ;40.653 ;15.6 ;17 ;13.792 ;14.385 ;535 ;306 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,369 ;10.406 ;1 ;273 ;10.924 ;16 ;13.922 ;29.681 ;18.4 ;3 ;15.649 ;16.322 ;108 ;58 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,370 ;10.011 ;1 ;460 ;9.763 ;14 ;11.107 ;51.764 ;13.2 ;5 ;12.165 ;12.688 ;162 ;102 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,371 ;6.857 ;3 ;943 ;8.903 ;36 ;8.766 ;56.912 ;12 ;15 ;11.485 ;11.979 ;334 ;208 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,373 ;14.215 ;1 ;252 ;11.205 ;11 ;16.341 ;25.104 ;18.4 ;2 ;15.845 ;16.527 ;97 ;53 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,378 ;10.591 ;2 ;3,672 ;10.577 ;135 ;11.071 ;51.771 ;14.8 ;39 ;13.19 ;13.758 ;1,256 ;790 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,379 ;13.876 ;2 ;4,552 ;11.128 ;193 ;14.761 ;35.446 ;18 ;37 ;15.509 ;16.176 ;1,646 ;960 ;yes ;21 ;0 ;0 ;10 ;0 ;biology.stackexchange.com
31,381 ;9.942 ;4 ;2,553 ;9.814 ;83 ;10.846 ;53.24 ;13.6 ;28 ;12.43 ;12.965 ;889 ;565 ;yes ;5 ;0 ;3 ;2 ;0 ;biology.stackexchange.com
31,382 ;8.206 ;-2 ;407 ;10.403 ;16 ;9.231 ;54.11 ;12.8 ;6 ;11.944 ;12.458 ;139 ;85 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,384 ;19.012 ;5 ;1,018 ;13.307 ;45 ;18.708 ;22.089 ;22 ;6 ;18 ;18.774 ;365 ;206 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,385 ;10.29 ;0 ;5,151 ;8.378 ;159 ;10.957 ;57.783 ;14.4 ;52 ;12.578 ;13.119 ;1,788 ;1,205 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,386 ;10.849 ;6 ;427 ;7.153 ;12 ;11.392 ;60.14 ;14.8 ;4 ;12.487 ;13.024 ;149 ;105 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,389 ;9.266 ;1 ;850 ;6.927 ;22 ;10.219 ;63.556 ;13.2 ;9 ;11.563 ;12.061 ;298 ;211 ;yes ;7 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,390 ;9.885 ;3 ;704 ;10.48 ;25 ;9.986 ;57.311 ;14 ;8 ;12.682 ;13.228 ;234 ;152 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,391 ;9.145 ;4 ;3,056 ;10.146 ;113 ;10.211 ;54.011 ;13.6 ;37 ;12.572 ;13.113 ;1,062 ;668 ;yes ;4 ;0 ;1 ;0 ;0 ;biology.stackexchange.com
31,392 ;14.614 ;3 ;1,783 ;11.972 ;70 ;14.557 ;37.132 ;18 ;14 ;15.247 ;15.903 ;618 ;365 ;yes ;5 ;0 ;0 ;2 ;2 ;biology.stackexchange.com
31,393 ;14.34 ;1 ;1,674 ;10.665 ;67 ;14.704 ;38.827 ;18 ;13 ;15.434 ;16.098 ;594 ;359 ;yes ;5 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,396 ;7.594 ;2 ;946 ;10.2 ;29 ;7.966 ;61.58 ;10.8 ;15 ;10.616 ;11.072 ;310 ;199 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,399 ;14.361 ;2 ;1,467 ;9.689 ;40 ;13.764 ;51.275 ;16.4 ;11 ;13.445 ;14.023 ;498 ;339 ;yes ;4 ;0 ;1 ;1 ;1 ;biology.stackexchange.com
31,400 ;13.97 ;3 ;898 ;9.515 ;36 ;14.219 ;44.266 ;18 ;7 ;15.421 ;16.084 ;317 ;201 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,402 ;8.412 ;3 ;3,674 ;9.209 ;160 ;10.71 ;50.493 ;14.8 ;46 ;13.215 ;13.783 ;1,357 ;832 ;yes ;3 ;0 ;1 ;2 ;0 ;biology.stackexchange.com
31,403 ;25.362 ;2 ;926 ;11.608 ;36 ;23.38 ;16.047 ;26.8 ;4 ;19.432 ;20.267 ;330 ;199 ;yes ;8 ;0 ;0 ;8 ;0 ;biology.stackexchange.com
31,404 ;16.242 ;-1 ;446 ;5.049 ;10 ;16.055 ;54.762 ;19.6 ;3 ;13 ;13.559 ;163 ;126 ;no ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,405 ;9.99 ;3 ;1,017 ;9.588 ;39 ;11.068 ;52.467 ;14.8 ;11 ;13.313 ;13.886 ;358 ;227 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,431 ;5.198 ;0 ;411 ;8.23 ;9 ;5.946 ;73.139 ;8 ;8 ;8.809 ;9.188 ;134 ;93 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,433 ;11.293 ;0 ;1,908 ;8.976 ;66 ;12.017 ;52.051 ;15.6 ;18 ;13.488 ;14.068 ;671 ;436 ;no ;6 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,437 ;4.746 ;1 ;342 ;6.181 ;8 ;6.446 ;73.782 ;9.2 ;6 ;9.325 ;9.726 ;118 ;84 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,438 ;8.005 ;1 ;758 ;6.948 ;20 ;9.441 ;64.583 ;12 ;9 ;11.165 ;11.645 ;269 ;188 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,440 ;8.411 ;0 ;337 ;8.012 ;4 ;7.845 ;74.44 ;10 ;4 ;8.477 ;8.842 ;106 ;80 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,441 ;13.401 ;1 ;622 ;9 ;16 ;13.352 ;49.917 ;15.6 ;5 ;12.798 ;13.348 ;215 ;142 ;yes ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,445 ;12.847 ;0 ;589 ;9.683 ;23 ;13.004 ;48.498 ;17.2 ;5 ;14.747 ;15.382 ;204 ;131 ;no ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,446 ;8.521 ;2 ;495 ;8.775 ;16 ;9.313 ;62.134 ;13.2 ;6 ;11.944 ;12.458 ;169 ;114 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,447 ;7.167 ;-1 ;697 ;9.02 ;23 ;8.868 ;59.806 ;11.6 ;10 ;11.307 ;11.793 ;246 ;159 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,448 ;9.409 ;1 ;630 ;11.526 ;26 ;10.613 ;48.138 ;14 ;8 ;12.874 ;13.428 ;220 ;131 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,449 ;8.336 ;2 ;1,674 ;9.079 ;42 ;8.613 ;65.628 ;11.6 ;21 ;10.746 ;11.208 ;553 ;381 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,451 ;19.096 ;2 ;521 ;11.118 ;23 ;18.586 ;29.491 ;23.2 ;3 ;18.166 ;18.947 ;187 ;114 ;yes ;1 ;0 ;1 ;0 ;0 ;biology.stackexchange.com
31,456 ;8.113 ;0 ;351 ;9.765 ;15 ;11.185 ;41.586 ;14 ;5 ;12.487 ;13.024 ;133 ;75 ;no ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,460 ;12.587 ;1 ;689 ;9.899 ;24 ;12.766 ;48.656 ;16 ;6 ;13.954 ;14.555 ;238 ;152 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,462 ;5.802 ;2 ;1,011 ;7.648 ;24 ;7.075 ;68.856 ;9.2 ;17 ;9.508 ;9.917 ;343 ;234 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,463 ;8.314 ;2 ;499 ;10.927 ;19 ;10.353 ;47.805 ;12.8 ;7 ;12.024 ;12.541 ;180 ;106 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,464 ;0.152 ;1 ;155 ;2.937 ;5 ;4.262 ;79.466 ;7.6 ;5 ;8.477 ;8.842 ;59 ;42 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,466 ;7.343 ;-1 ;2,052 ;9.921 ;74 ;8.616 ;56.823 ;11.6 ;33 ;11.202 ;11.684 ;704 ;436 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,467 ;8.546 ;0 ;1,924 ;10.182 ;59 ;9.112 ;59.66 ;12 ;25 ;11.414 ;11.905 ;646 ;420 ;no ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,468 ;5.937 ;1 ;542 ;7.739 ;16 ;7.007 ;69.56 ;10 ;9 ;10.303 ;10.746 ;182 ;125 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,471 ;40.136 ;11 ;339 ;7.418 ;9 ;34.69 ;-0.469 ;38.4 ;1 ;19.432 ;20.267 ;122 ;86 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,472 ;16.811 ;28 ;462 ;5.969 ;13 ;17.652 ;42.719 ;20.4 ;3 ;14.402 ;15.021 ;180 ;125 ;yes ;6 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,476 ;8.806 ;4 ;438 ;8.006 ;13 ;9.882 ;61.263 ;12.8 ;5 ;11.832 ;12.341 ;153 ;104 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,477 ;13.018 ;3 ;1,812 ;11.585 ;73 ;13.315 ;41.458 ;16.8 ;16 ;14.699 ;15.332 ;629 ;376 ;yes ;7 ;0 ;0 ;0 ;1 ;biology.stackexchange.com
31,480 ;9.719 ;0 ;426 ;10.773 ;20 ;12.385 ;38.685 ;15.6 ;5 ;13.954 ;14.555 ;161 ;91 ;no ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,482 ;15.592 ;3 ;858 ;10.385 ;27 ;14.869 ;45.752 ;18 ;6 ;14.619 ;15.248 ;293 ;193 ;yes ;3 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,485 ;21.002 ;4 ;9,713 ;12.313 ;362 ;19.171 ;28.688 ;22.4 ;51 ;17.593 ;18.349 ;3,311 ;2,035 ;yes ;29 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,486 ;10.113 ;0 ;353 ;10.922 ;12 ;10.288 ;54.7 ;13.6 ;4 ;12.487 ;13.024 ;118 ;75 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,487 ;10.734 ;1 ;360 ;11.854 ;8 ;9.803 ;57.728 ;11.2 ;4 ;10.746 ;11.208 ;114 ;74 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,489 ;5.144 ;1 ;107 ;8.847 ;5 ;9.797 ;37.883 ;11.6 ;3 ;10.071 ;10.504 ;42 ;22 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,490 ;8.414 ;0 ;186 ;11.809 ;9 ;10.906 ;38.836 ;14.4 ;3 ;12.487 ;13.024 ;68 ;37 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,492 ;5.186 ;4 ;1,448 ;8.801 ;56 ;7.354 ;58.527 ;10.8 ;34 ;10.029 ;10.461 ;508 ;309 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,494 ;11.317 ;1 ;1,244 ;6.336 ;40 ;12.58 ;58.466 ;16.8 ;11 ;13.445 ;14.023 ;461 ;331 ;yes ;5 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,495 ;6.661 ;4 ;1,358 ;8.773 ;56 ;9.19 ;53.541 ;12.4 ;22 ;11.739 ;12.243 ;496 ;301 ;yes ;5 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
31,502 ;4.661 ;0 ;296 ;8.022 ;11 ;7.819 ;55.542 ;10 ;7 ;9.866 ;10.29 ;109 ;65 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,505 ;6.174 ;1 ;299 ;10.154 ;13 ;7.984 ;56.52 ;12 ;6 ;11.062 ;11.538 ;104 ;63 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,506 ;12.799 ;1 ;1,161 ;10.122 ;38 ;12.573 ;50.157 ;15.6 ;10 ;13.677 ;14.265 ;393 ;254 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,507 ;12.086 ;1 ;1,206 ;10.107 ;39 ;11.828 ;53.011 ;15.2 ;11 ;13.313 ;13.886 ;404 ;264 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,509 ;7.166 ;6 ;826 ;7.648 ;19 ;8.484 ;66.462 ;10.8 ;11 ;10.198 ;10.637 ;287 ;199 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,511 ;9.86 ;2 ;610 ;5.656 ;20 ;11.551 ;59.742 ;15.2 ;6 ;13 ;13.559 ;227 ;160 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,512 ;7.843 ;1 ;460 ;8.76 ;15 ;9 ;62.003 ;12.4 ;6 ;11.66 ;12.162 ;159 ;106 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,513 ;18.161 ;-1 ;498 ;10.158 ;19 ;18.523 ;29.35 ;21.2 ;3 ;16.784 ;17.506 ;186 ;113 ;no ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,514 ;23.069 ;3 ;621 ;8.585 ;21 ;22.869 ;20.161 ;25.6 ;3 ;17.491 ;18.244 ;241 ;150 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,519 ;13.453 ;2 ;823 ;11.548 ;30 ;14.156 ;37.082 ;16.4 ;7 ;14.339 ;14.956 ;293 ;171 ;yes ;4 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,520 ;8.764 ;1 ;415 ;9.204 ;14 ;10.948 ;50.053 ;12.8 ;5 ;12.165 ;12.688 ;153 ;94 ;yes ;3 ;0 ;0 ;2 ;1 ;biology.stackexchange.com
31,521 ;12.911 ;2 ;307 ;13.848 ;12 ;12.28 ;42.05 ;15.6 ;3 ;13.954 ;14.555 ;101 ;59 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,522 ;6.625 ;2 ;1,088 ;7.112 ;28 ;8.418 ;66.535 ;10.8 ;15 ;10.483 ;10.934 ;387 ;268 ;yes ;4 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
31,524 ;15.523 ;0 ;702 ;11.402 ;26 ;14.82 ;42.957 ;18.8 ;5 ;15.49 ;16.156 ;239 ;152 ;no ;4 ;0 ;0 ;2 ;1 ;biology.stackexchange.com
31,531 ;16.138 ;3 ;449 ;8.462 ;9 ;14.061 ;58.968 ;17.6 ;3 ;12.487 ;13.024 ;143 ;109 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,532 ;20.839 ;0 ;2,077 ;8.864 ;56 ;18.91 ;39.796 ;22.4 ;11 ;15.358 ;16.019 ;711 ;496 ;no ;16 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,534 ;15.616 ;-1 ;2,995 ;10.727 ;115 ;15.48 ;40.478 ;19.2 ;21 ;15.817 ;16.498 ;1,055 ;665 ;no ;10 ;0 ;0 ;5 ;2 ;biology.stackexchange.com
31,535 ;16.931 ;-1 ;1,330 ;12.761 ;57 ;16.065 ;32.331 ;20 ;9 ;16.784 ;17.506 ;453 ;265 ;no ;4 ;0 ;1 ;3 ;0 ;biology.stackexchange.com
31,537 ;9.92 ;0 ;1,257 ;10.123 ;35 ;10.736 ;53.076 ;12.4 ;14 ;11.66 ;12.162 ;435 ;275 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,539 ;6.323 ;3 ;258 ;7.527 ;10 ;7.567 ;67.53 ;12.4 ;4 ;11.66 ;12.162 ;88 ;60 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,541 ;11.348 ;2 ;1,118 ;12.467 ;49 ;12.858 ;36.276 ;15.6 ;12 ;14.068 ;14.673 ;403 ;225 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,544 ;9.302 ;1 ;501 ;10.272 ;19 ;10.223 ;54.122 ;14 ;6 ;12.747 ;13.295 ;173 ;109 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,547 ;10.377 ;1 ;190 ;9.845 ;6 ;10.019 ;60.634 ;14 ;2 ;12.487 ;13.024 ;62 ;42 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,548 ;11.958 ;0 ;839 ;11.119 ;36 ;12.639 ;43.856 ;16.8 ;8 ;14.619 ;15.248 ;294 ;177 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,550 ;9.189 ;3 ;440 ;8.859 ;17 ;10.864 ;53.15 ;14.4 ;5 ;13.1 ;13.663 ;159 ;101 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,551 ;12.616 ;2 ;773 ;11.305 ;37 ;14.049 ;35.556 ;18 ;7 ;15.593 ;16.263 ;283 ;162 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,552 ;12.449 ;1 ;927 ;12.714 ;37 ;13.603 ;34.148 ;16 ;9 ;14.106 ;14.712 ;332 ;185 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,555 ;8.566 ;-1 ;526 ;10.617 ;17 ;8.667 ;61.678 ;12.4 ;7 ;11.536 ;12.032 ;172 ;113 ;no ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,557 ;9.268 ;1 ;2,287 ;8.007 ;66 ;10.331 ;59.681 ;13.2 ;25 ;11.899 ;12.411 ;803 ;543 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,561 ;10.098 ;3 ;471 ;9.372 ;12 ;10.601 ;56.821 ;12.8 ;5 ;11.485 ;11.979 ;161 ;106 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,563 ;5.029 ;0 ;320 ;5.908 ;7 ;6.523 ;77.866 ;9.6 ;5 ;9.481 ;9.889 ;110 ;83 ;no ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,565 ;17.546 ;1 ;1,703 ;13.444 ;67 ;16.49 ;32.377 ;20 ;11 ;16.518 ;17.228 ;579 ;343 ;yes ;6 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,566 ;11.335 ;3 ;1,109 ;10.645 ;40 ;12.184 ;46.244 ;14.8 ;11 ;13.445 ;14.023 ;390 ;238 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,567 ;15.048 ;8 ;1,227 ;10.268 ;43 ;14.63 ;43.011 ;18 ;9 ;14.972 ;15.616 ;422 ;267 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,569 ;12.841 ;6 ;1,055 ;9.869 ;39 ;13.701 ;42.947 ;16.4 ;9 ;14.402 ;15.021 ;379 ;233 ;yes ;2 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,570 ;14.942 ;2 ;814 ;10.135 ;25 ;14.409 ;44.595 ;17.2 ;6 ;14.18 ;14.79 ;278 ;178 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,574 ;7.039 ;0 ;1,921 ;7.691 ;43 ;8.478 ;65.928 ;10.4 ;26 ;10.044 ;10.476 ;671 ;462 ;no ;8 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,578 ;10.865 ;2 ;1,396 ;11.456 ;60 ;11.805 ;44.981 ;15.6 ;15 ;13.954 ;14.555 ;489 ;291 ;yes ;2 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,579 ;6.393 ;1 ;859 ;6.843 ;25 ;8.679 ;64.601 ;11.2 ;12 ;10.906 ;11.375 ;314 ;214 ;yes ;6 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,582 ;13.23 ;3 ;1,442 ;12.691 ;61 ;13.454 ;38.061 ;17.2 ;13 ;14.865 ;15.504 ;498 ;288 ;yes ;3 ;0 ;0 ;2 ;0 ;biology.stackexchange.com
31,584 ;11.672 ;1 ;1,477 ;12.006 ;60 ;12.736 ;39.61 ;15.6 ;15 ;13.954 ;14.555 ;524 ;302 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,585 ;24.602 ;2 ;2,696 ;13.993 ;106 ;23.296 ;7.155 ;25.2 ;12 ;19.279 ;20.108 ;974 ;533 ;yes ;8 ;0 ;0 ;4 ;0 ;biology.stackexchange.com
31,586 ;18.19 ;2 ;661 ;11.237 ;27 ;17.461 ;33.995 ;21.6 ;4 ;17.23 ;17.971 ;232 ;144 ;yes ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,588 ;8.019 ;2 ;630 ;8.616 ;15 ;9.308 ;60.832 ;11.2 ;8 ;10.5 ;10.952 ;220 ;146 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,589 ;10.381 ;1 ;556 ;13.244 ;23 ;11.809 ;38.129 ;14.4 ;7 ;12.928 ;13.484 ;197 ;109 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,590 ;15.471 ;1 ;574 ;9.243 ;15 ;14.792 ;49.125 ;17.6 ;4 ;13.607 ;14.192 ;197 ;135 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,597 ;11.032 ;0 ;984 ;10.538 ;47 ;12.159 ;45.647 ;17.2 ;10 ;14.874 ;15.514 ;350 ;212 ;no ;2 ;2 ;0 ;0 ;0 ;biology.stackexchange.com
31,598 ;10.271 ;0 ;1,391 ;11.549 ;58 ;11.012 ;48.282 ;15.2 ;16 ;13.428 ;14.006 ;479 ;289 ;no ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,601 ;7.3 ;1 ;252 ;9.687 ;9 ;8.686 ;56.833 ;11.6 ;4 ;11.216 ;11.698 ;87 ;54 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,602 ;12.934 ;0 ;458 ;11.011 ;15 ;12.966 ;45.291 ;15.6 ;4 ;13.607 ;14.192 ;157 ;97 ;no ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,603 ;14.004 ;2 ;741 ;11.358 ;24 ;14.355 ;38.159 ;16 ;6 ;13.954 ;14.555 ;261 ;155 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,604 ;11.954 ;1 ;739 ;10.924 ;33 ;13.901 ;35.346 ;17.2 ;7 ;14.892 ;15.533 ;276 ;157 ;yes ;3 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,605 ;11.28 ;2 ;664 ;11.957 ;27 ;11.943 ;44.041 ;15.2 ;7 ;13.757 ;14.349 ;230 ;136 ;yes ;1 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
31,606 ;8.315 ;1 ;644 ;8.829 ;21 ;9.405 ;60.586 ;12.8 ;8 ;11.874 ;12.385 ;223 ;148 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,609 ;16.484 ;1 ;2,045 ;12.811 ;88 ;16.907 ;27.408 ;20 ;14 ;16.732 ;17.452 ;741 ;421 ;yes ;8 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,610 ;6.633 ;1 ;672 ;6.483 ;15 ;7.672 ;73.702 ;10.4 ;9 ;10.071 ;10.504 ;229 ;170 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,611 ;10.293 ;4 ;953 ;9.553 ;25 ;10.445 ;58.117 ;12.8 ;10 ;11.66 ;12.162 ;320 ;213 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,617 ;8.428 ;1 ;657 ;8.659 ;22 ;9.675 ;59.537 ;13.2 ;8 ;12.083 ;12.603 ;230 ;152 ;yes ;1 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,619 ;20.204 ;5 ;552 ;10.004 ;18 ;18.584 ;36.634 ;22.4 ;3 ;16.416 ;17.122 ;190 ;126 ;yes ;4 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,621 ;11.908 ;15 ;723 ;11.402 ;31 ;13.453 ;37.03 ;16.4 ;7 ;14.526 ;15.151 ;264 ;151 ;yes ;4 ;0 ;0 ;1 ;0 ;biology.stackexchange.com
31,624 ;6.791 ;2 ;445 ;7.028 ;10 ;7.973 ;70.556 ;10.8 ;6 ;10.071 ;10.504 ;153 ;110 ;yes ;1 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,625 ;17.092 ;3 ;630 ;8.612 ;21 ;17.008 ;40.808 ;20.4 ;4 ;15.55 ;16.219 ;229 ;152 ;yes ;7 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,626 ;11.301 ;1 ;2,548 ;8.942 ;81 ;11.634 ;54.916 ;14.8 ;24 ;13.062 ;13.624 ;877 ;583 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,627 ;9.749 ;1 ;864 ;10.56 ;27 ;9.745 ;58.327 ;12.8 ;10 ;12 ;12.516 ;285 ;186 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,629 ;10.695 ;3 ;1,926 ;10.274 ;64 ;10.942 ;53.926 ;14 ;20 ;12.798 ;13.348 ;652 ;419 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,631 ;15.34 ;0 ;1,229 ;11.257 ;35 ;14.205 ;44.28 ;16.4 ;9 ;13.801 ;14.395 ;407 ;258 ;no ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,632 ;13.377 ;3 ;1,427 ;10.939 ;56 ;14.08 ;39.089 ;17.2 ;12 ;14.832 ;15.47 ;509 ;303 ;yes ;4 ;1 ;0 ;0 ;0 ;biology.stackexchange.com
31,635 ;13.603 ;2 ;679 ;13.046 ;31 ;13.286 ;39.589 ;18 ;6 ;15.45 ;16.114 ;229 ;134 ;yes ;0 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
31,651 ;7.405 ;0 ;389 ;11.203 ;18 ;8.976 ;50.81 ;13.2 ;7 ;11.783 ;12.29 ;135 ;79 ;no ;2 ;0 ;0 ;0 ;0 ;biology.stackexchange.com
